   PK  Created    Process label               Process State     Process status
-----  ---------  --------------------------  ----------------  ----------------
48569  17D ago    Wien2kRunLapw               ⏹ Finished [0]
48575  17D ago    Wien2kXOptimize             ⏹ Finished [0]
48585  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48586  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48587  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48588  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48589  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48591  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48599  17D ago    _merge_dict                 ⏹ Finished [0]
48601  17D ago    _merge_dict                 ⏹ Finished [0]
48603  17D ago    _merge_dict                 ⏹ Finished [0]
48605  17D ago    _merge_dict                 ⏹ Finished [0]
48607  17D ago    _merge_dict                 ⏹ Finished [0]
48615  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
48611  17D ago    _merge_dict                 ⏹ Finished [0]
48616  17D ago    Wien2kXSgroup               ⏹ Finished [0]
48621  17D ago    Wien2kXOptimize             ⏹ Finished [0]
48625  17D ago    Wien2kXOptimize             ⏹ Finished [0]
48653  17D ago    Wien2kInitLapw              ⏹ Finished [0]
48654  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48655  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48656  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48658  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48659  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48660  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48661  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [302]
48662  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [302]
48663  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [302]
48665  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [302]
48666  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [302]
48667  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [302]
48689  17D ago    Wien2kRunLapw               ⏹ Finished [0]
48705  17D ago    Wien2kXOptimize             ⏹ Finished [0]
48709  17D ago    Wien2kXOptimize             ⏹ Finished [0]
48713  17D ago    Wien2kXOptimize             ⏹ Finished [0]
48743  17D ago    _merge_dict                 ⏹ Finished [0]
48745  17D ago    _merge_dict                 ⏹ Finished [0]
48747  17D ago    _merge_dict                 ⏹ Finished [0]
48749  17D ago    _merge_dict                 ⏹ Finished [0]
48751  17D ago    _merge_dict                 ⏹ Finished [0]
48753  17D ago    _merge_dict                 ⏹ Finished [0]
48759  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
48760  17D ago    Wien2kXSgroup               ⏹ Finished [0]
48765  17D ago    _merge_dict                 ⏹ Finished [0]
48767  17D ago    _merge_dict                 ⏹ Finished [0]
48769  17D ago    _merge_dict                 ⏹ Finished [0]
48771  17D ago    _merge_dict                 ⏹ Finished [0]
48773  17D ago    _merge_dict                 ⏹ Finished [0]
48775  17D ago    _merge_dict                 ⏹ Finished [0]
48781  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
48782  17D ago    Wien2kXSgroup               ⏹ Finished [0]
48812  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48821  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
48815  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48818  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48820  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48822  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48823  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48824  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48825  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48826  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48827  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48828  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48829  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48830  17D ago    Wien2kXSgroup               ⏹ Finished [0]
48831  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48832  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48833  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48834  17D ago    Wien2kInitLapw              ⏹ Finished [0]
48835  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48836  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48837  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48838  17D ago    _merge_dict                 ⏹ Finished [0]
48841  17D ago    _merge_dict                 ⏹ Finished [0]
48863  17D ago    _merge_dict                 ⏹ Finished [0]
48868  17D ago    Wien2kXOptimize             ⏹ Finished [0]
48870  17D ago    _merge_dict                 ⏹ Finished [0]
48872  17D ago    Wien2kInitLapw              ⏹ Finished [0]
48875  17D ago    _merge_dict                 ⏹ Finished [0]
48877  17D ago    _merge_dict                 ⏹ Finished [0]
48909  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
48910  17D ago    Wien2kXSgroup               ⏹ Finished [0]
48931  17D ago    Wien2kInitLapw              ⏹ Finished [0]
48937  17D ago    Wien2kRunLapw               ⏹ Finished [0]
48953  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48954  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48955  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48957  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48958  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48960  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
48961  17D ago    Wien2kInitLapw              ⏹ Finished [0]
48962  17D ago    Wien2kRunLapw               ⏹ Finished [0]
48963  17D ago    Wien2kRunLapw               ⏹ Finished [0]
48969  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
48977  17D ago    Wien2kXSgroup               ⏹ Finished [0]
48983  17D ago    Wien2kXOptimize             ⏹ Finished [0]
48995  17D ago    Wien2kRunLapw               ⏹ Finished [0]
48999  17D ago    _merge_dict                 ⏹ Finished [0]
49001  17D ago    _merge_dict                 ⏹ Finished [0]
49003  17D ago    _merge_dict                 ⏹ Finished [0]
49007  17D ago    _merge_dict                 ⏹ Finished [0]
49009  17D ago    _merge_dict                 ⏹ Finished [0]
49011  17D ago    _merge_dict                 ⏹ Finished [0]
49025  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49027  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49029  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49030  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49031  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49032  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49034  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49045  17D ago    _merge_dict                 ⏹ Finished [0]
49047  17D ago    _merge_dict                 ⏹ Finished [0]
49049  17D ago    _merge_dict                 ⏹ Finished [0]
49051  17D ago    _merge_dict                 ⏹ Finished [0]
49053  17D ago    _merge_dict                 ⏹ Finished [0]
49055  17D ago    _merge_dict                 ⏹ Finished [0]
49061  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
49062  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49069  17D ago    _merge_dict                 ⏹ Finished [0]
49071  17D ago    _merge_dict                 ⏹ Finished [0]
49073  17D ago    _merge_dict                 ⏹ Finished [0]
49075  17D ago    _merge_dict                 ⏹ Finished [0]
49077  17D ago    _merge_dict                 ⏹ Finished [0]
49079  17D ago    _merge_dict                 ⏹ Finished [0]
49085  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
49086  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49097  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49100  17D ago    Wien2kRunLapw               ⏹ Finished [0]
49102  17D ago    Wien2kXOptimize             ⏹ Finished [0]
49107  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49121  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49122  17D ago    Wien2kRunLapw               ⏹ Finished [0]
49123  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49124  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49125  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49126  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49127  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49139  17D ago    Wien2kRunLapw               ⏹ Finished [0]
49143  17D ago    Wien2kXOptimize             ⏹ Finished [0]
49149  17D ago    _merge_dict                 ⏹ Finished [0]
49151  17D ago    _merge_dict                 ⏹ Finished [0]
49153  17D ago    _merge_dict                 ⏹ Finished [0]
49155  17D ago    _merge_dict                 ⏹ Finished [0]
49157  17D ago    _merge_dict                 ⏹ Finished [0]
49159  17D ago    _merge_dict                 ⏹ Finished [0]
49165  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
49166  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49171  17D ago    Wien2kXOptimize             ⏹ Finished [0]
49197  17D ago    Wien2kXOptimize             ⏹ Finished [0]
49198  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49199  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49200  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49201  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49202  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49203  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49204  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49205  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49207  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49214  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
49209  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49212  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49215  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49217  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49218  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49237  17D ago    _merge_dict                 ⏹ Finished [0]
49239  17D ago    _merge_dict                 ⏹ Finished [0]
49241  17D ago    _merge_dict                 ⏹ Finished [0]
49243  17D ago    _merge_dict                 ⏹ Finished [0]
49245  17D ago    _merge_dict                 ⏹ Finished [0]
49247  17D ago    _merge_dict                 ⏹ Finished [0]
49253  17D ago    Wien2kXOptimize             ⏹ Finished [0]
49257  17D ago    Wien2kXOptimize             ⏹ Finished [0]
49272  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49274  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49275  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49276  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49277  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49278  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49280  17D ago    Wien2kRunLapw               ⏹ Finished [0]
49289  17D ago    _merge_dict                 ⏹ Finished [0]
49291  17D ago    _merge_dict                 ⏹ Finished [0]
49293  17D ago    _merge_dict                 ⏹ Finished [0]
49295  17D ago    _merge_dict                 ⏹ Finished [0]
49297  17D ago    _merge_dict                 ⏹ Finished [0]
49299  17D ago    _merge_dict                 ⏹ Finished [0]
49305  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
49306  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49315  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49336  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49338  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49339  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49340  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49341  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49342  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49343  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49344  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49345  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49346  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49347  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49348  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49371  17D ago    _merge_dict                 ⏹ Finished [0]
49373  17D ago    _merge_dict                 ⏹ Finished [0]
49375  17D ago    _merge_dict                 ⏹ Finished [0]
49377  17D ago    _merge_dict                 ⏹ Finished [0]
49379  17D ago    _merge_dict                 ⏹ Finished [0]
49381  17D ago    _merge_dict                 ⏹ Finished [0]
49389  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
49390  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49399  17D ago    Wien2kRunLapw               ⏹ Finished [0]
49400  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49401  17D ago    _merge_dict                 ⏹ Finished [0]
49403  17D ago    _merge_dict                 ⏹ Finished [0]
49407  17D ago    _merge_dict                 ⏹ Finished [0]
49409  17D ago    _merge_dict                 ⏹ Finished [0]
49411  17D ago    _merge_dict                 ⏹ Finished [0]
49413  17D ago    _merge_dict                 ⏹ Finished [0]
49419  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
49420  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49439  17D ago    Wien2kXOptimize             ⏹ Finished [0]
49443  17D ago    _merge_dict                 ⏹ Finished [0]
49445  17D ago    _merge_dict                 ⏹ Finished [0]
49447  17D ago    _merge_dict                 ⏹ Finished [0]
49449  17D ago    _merge_dict                 ⏹ Finished [0]
49451  17D ago    _merge_dict                 ⏹ Finished [0]
49453  17D ago    _merge_dict                 ⏹ Finished [0]
49459  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
49460  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49471  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49475  17D ago    Wien2kRunLapw               ⏹ Finished [0]
49491  17D ago    _merge_dict                 ⏹ Finished [0]
49492  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49494  17D ago    _merge_dict                 ⏹ Finished [0]
49498  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49499  17D ago    Wien2kRunLapw               ⏹ Finished [0]
49500  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49501  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49503  17D ago    _merge_dict                 ⏹ Finished [0]
49502  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49511  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
49507  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49510  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49512  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49514  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49516  17D ago    _merge_dict                 ⏹ Finished [0]
49527  17D ago    _merge_dict                 ⏹ Finished [0]
49529  17D ago    _merge_dict                 ⏹ Finished [0]
49539  17D ago    Wien2kRunLapw               ⏹ Finished [0]
49550  17D ago    Wien2kRunLapw               ⏹ Finished [0]
49557  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49561  17D ago    _merge_dict                 ⏹ Finished [0]
49563  17D ago    _merge_dict                 ⏹ Finished [0]
49565  17D ago    _merge_dict                 ⏹ Finished [0]
49567  17D ago    _merge_dict                 ⏹ Finished [0]
49569  17D ago    _merge_dict                 ⏹ Finished [0]
49571  17D ago    _merge_dict                 ⏹ Finished [0]
49577  17D ago    Wien2kEosWorkChain          ⏹ Finished [300]
49578  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49583  17D ago    Wien2kXOptimize             ⏹ Finished [0]
49588  17D ago    Wien2kRunLapw               ⏹ Finished [0]
49590  17D ago    Wien2kInitLapw              ⏹ Finished [0]
49603  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49604  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49605  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49606  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49607  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49608  17D ago    Wien2kRunLapwClmextrapol    ⏹ Finished [0]
49615  17D ago    Wien2kRunLapw               ⏹ Finished [399]
49622  17D ago    Wien2kXOptimize             ⏹ Finished [0]
49627  17D ago    _merge_dict                 ⏹ Finished [0]
49629  17D ago    _merge_dict                 ⏹ Finished [0]
49631  17D ago    _merge_dict                 ⏹ Finished [0]
49637  17D ago    Wien2kEosWorkChain          ⏹ Finished [0]
49638  17D ago    _merge_dict                 ⏹ Finished [0]
49641  17D ago    _merge_dict                 ⏹ Finished [0]
49640  17D ago    Wien2kXSgroup               ⏹ Finished [0]
49643  17D ago    _merge_dict                 ⏹ Finished [0]
49649  17D ago    Wien2kXOptimize             ⏹ Finished [0]
49653  17D ago    Wien2kXOptimize             ⏹ Finished [0]
